region,division,state,Population_2022,page_title,url,rev_id,quality
Northeast,New England,Maine,1385340.0,"Lakeville, Maine","https://en.wikipedia.org/wiki/Lakeville,_Maine",1174511152,Start
Northeast,New England,Maine,1385340.0,"Lamoine, Maine","https://en.wikipedia.org/wiki/Lamoine,_Maine",1166205469,C
Northeast,New England,Maine,1385340.0,"Lebanon, Maine","https://en.wikipedia.org/wiki/Lebanon,_Maine",1166205662,C
Northeast,New England,Maine,1385340.0,"Lee, Maine","https://en.wikipedia.org/wiki/Lee,_Maine",1175069100,Start
Northeast,New England,Maine,1385340.0,"Leeds, Maine","https://en.wikipedia.org/wiki/Leeds,_Maine",1168616311,C
Northeast,New England,Maine,1385340.0,"Levant, Maine","https://en.wikipedia.org/wiki/Levant,_Maine",1166205846,C
Northeast,New England,Maine,1385340.0,"Lewiston, Maine","https://en.wikipedia.org/wiki/Lewiston,_Maine",1178167795,B
Northeast,New England,Maine,1385340.0,"Liberty, Maine","https://en.wikipedia.org/wiki/Liberty,_Maine",1175161460,C
Northeast,New England,Maine,1385340.0,"Limerick, Maine","https://en.wikipedia.org/wiki/Limerick,_Maine",1159786017,C
Northeast,New England,Maine,1385340.0,"Limestone, Maine","https://en.wikipedia.org/wiki/Limestone,_Maine",1166205956,C
Northeast,New England,Maine,1385340.0,"Limington, Maine","https://en.wikipedia.org/wiki/Limington,_Maine",1166205960,C
Northeast,New England,Maine,1385340.0,"Lincoln, Maine","https://en.wikipedia.org/wiki/Lincoln,_Maine",1159400170,C
Northeast,New England,Maine,1385340.0,"Lincoln Plantation, Maine","https://en.wikipedia.org/wiki/Lincoln_Plantation,_Maine",1161508107,Start
Northeast,New England,Maine,1385340.0,"Lincolnville, Maine","https://en.wikipedia.org/wiki/Lincolnville,_Maine",1174304798,C
Northeast,New England,Maine,1385340.0,"Linneus, Maine","https://en.wikipedia.org/wiki/Linneus,_Maine",1174511195,Start
Northeast,New England,Maine,1385340.0,"Lisbon, Maine","https://en.wikipedia.org/wiki/Lisbon,_Maine",1166206075,C
Northeast,New England,Maine,1385340.0,"Litchfield, Maine","https://en.wikipedia.org/wiki/Litchfield,_Maine",1166206119,C
Northeast,New England,Maine,1385340.0,"Littleton, Maine","https://en.wikipedia.org/wiki/Littleton,_Maine",1174511213,C
Northeast,New England,Maine,1385340.0,"Livermore, Maine","https://en.wikipedia.org/wiki/Livermore,_Maine",1166206179,C
Northeast,New England,Maine,1385340.0,"Livermore Falls, Maine","https://en.wikipedia.org/wiki/Livermore_Falls,_Maine",1173863306,C
Northeast,New England,Maine,1385340.0,"Long Island, Maine","https://en.wikipedia.org/wiki/Long_Island,_Maine",1160433946,C
Northeast,New England,Maine,1385340.0,"Lovell, Maine","https://en.wikipedia.org/wiki/Lovell,_Maine",1174511232,GA
Northeast,New England,Maine,1385340.0,"Lowell, Maine","https://en.wikipedia.org/wiki/Lowell,_Maine",1174511240,Start
Northeast,New England,Maine,1385340.0,"Lubec, Maine","https://en.wikipedia.org/wiki/Lubec,_Maine",1169072997,C
Northeast,New England,Maine,1385340.0,"Ludlow, Maine","https://en.wikipedia.org/wiki/Ludlow,_Maine",1174511265,C
Northeast,New England,Maine,1385340.0,"Lyman, Maine","https://en.wikipedia.org/wiki/Lyman,_Maine",1166498355,C
Northeast,New England,Maine,1385340.0,"Machias, Maine","https://en.wikipedia.org/wiki/Machias,_Maine",1176105678,C
Northeast,New England,Maine,1385340.0,"Machiasport, Maine","https://en.wikipedia.org/wiki/Machiasport,_Maine",1166206614,C
Northeast,New England,Maine,1385340.0,"Macwahoc, Maine","https://en.wikipedia.org/wiki/Macwahoc,_Maine",121078621,Stub
Northeast,New England,Maine,1385340.0,"Madawaska, Maine","https://en.wikipedia.org/wiki/Madawaska,_Maine",1177095941,C
Northeast,New England,Maine,1385340.0,"Madison, Maine","https://en.wikipedia.org/wiki/Madison,_Maine",1167989079,C
Northeast,New England,Maine,1385340.0,"Manchester, Maine","https://en.wikipedia.org/wiki/Manchester,_Maine",1157719731,C
Northeast,New England,Maine,1385340.0,"Mapleton, Maine","https://en.wikipedia.org/wiki/Mapleton,_Maine",1166206838,Start
Northeast,New England,Maine,1385340.0,"Mariaville, Maine","https://en.wikipedia.org/wiki/Mariaville,_Maine",1178565671,C
Northeast,New England,Maine,1385340.0,"Mars Hill, Maine","https://en.wikipedia.org/wiki/Mars_Hill,_Maine",1174511358,C
Northeast,New England,Maine,1385340.0,"Marshfield, Maine","https://en.wikipedia.org/wiki/Marshfield,_Maine",1174511381,Start
Northeast,New England,Maine,1385340.0,"Masardis, Maine","https://en.wikipedia.org/wiki/Masardis,_Maine",1166207156,Start
Northeast,New England,Maine,1385340.0,"Matinicus Isle, Maine","https://en.wikipedia.org/wiki/Matinicus_Isle,_Maine",1144268047,GA
Northeast,New England,Maine,1385340.0,"Mattawamkeag, Maine","https://en.wikipedia.org/wiki/Mattawamkeag,_Maine",1174511413,C
Northeast,New England,Maine,1385340.0,"Maxfield, Maine","https://en.wikipedia.org/wiki/Maxfield,_Maine",1174511444,Start
Northeast,New England,Maine,1385340.0,"Mechanic Falls, Maine","https://en.wikipedia.org/wiki/Mechanic_Falls,_Maine",1166207401,C
Northeast,New England,Maine,1385340.0,"Meddybemps, Maine","https://en.wikipedia.org/wiki/Meddybemps,_Maine",1174511457,Start
Northeast,New England,Maine,1385340.0,"Medford, Maine","https://en.wikipedia.org/wiki/Medford,_Maine",1166207424,C
Northeast,New England,Maine,1385340.0,"Medway, Maine","https://en.wikipedia.org/wiki/Medway,_Maine",1174511465,C
Northeast,New England,Maine,1385340.0,"Mercer, Maine","https://en.wikipedia.org/wiki/Mercer,_Maine",1166207516,Start
Northeast,New England,Maine,1385340.0,"Merrill, Maine","https://en.wikipedia.org/wiki/Merrill,_Maine",1166207546,Start
Northeast,New England,Maine,1385340.0,"Mexico, Maine","https://en.wikipedia.org/wiki/Mexico,_Maine",1179271345,C
Northeast,New England,Maine,1385340.0,"Milbridge, Maine","https://en.wikipedia.org/wiki/Milbridge,_Maine",1166207791,C
Northeast,New England,Maine,1385340.0,"Milford, Maine","https://en.wikipedia.org/wiki/Milford,_Maine",1177713684,C
Northeast,New England,Maine,1385340.0,"Millinocket, Maine","https://en.wikipedia.org/wiki/Millinocket,_Maine",1169172055,GA
Northeast,New England,Maine,1385340.0,"Milo, Maine","https://en.wikipedia.org/wiki/Milo,_Maine",1171507206,C
Northeast,New England,Maine,1385340.0,"Minot, Maine","https://en.wikipedia.org/wiki/Minot,_Maine",1166208066,C
Northeast,New England,Maine,1385340.0,"Monhegan, Maine","https://en.wikipedia.org/wiki/Monhegan,_Maine",1177849510,GA
Northeast,New England,Maine,1385340.0,"Monmouth, Maine","https://en.wikipedia.org/wiki/Monmouth,_Maine",1177051303,C
Northeast,New England,Maine,1385340.0,"Monroe, Maine","https://en.wikipedia.org/wiki/Monroe,_Maine",1166208196,Start
Northeast,New England,Maine,1385340.0,"Monson, Maine","https://en.wikipedia.org/wiki/Monson,_Maine",1166208215,C
Northeast,New England,Maine,1385340.0,"Monticello, Maine","https://en.wikipedia.org/wiki/Monticello,_Maine",1166208357,C
Northeast,New England,Maine,1385340.0,"Montville, Maine","https://en.wikipedia.org/wiki/Montville,_Maine",1174073228,C
Northeast,New England,Maine,1385340.0,"Moose River, Maine","https://en.wikipedia.org/wiki/Moose_River,_Maine",1166208534,Start
Northeast,New England,Maine,1385340.0,"Moro Plantation, Maine","https://en.wikipedia.org/wiki/Moro_Plantation,_Maine",1176357915,Start
Northeast,New England,Maine,1385340.0,"Morrill, Maine","https://en.wikipedia.org/wiki/Morrill,_Maine",1174511597,C
Northeast,New England,Maine,1385340.0,"Moscow, Maine","https://en.wikipedia.org/wiki/Moscow,_Maine",1166208625,C
Northeast,New England,Maine,1385340.0,"Mount Chase, Maine","https://en.wikipedia.org/wiki/Mount_Chase,_Maine",1166208686,C
Northeast,New England,Maine,1385340.0,"Mount Desert, Maine","https://en.wikipedia.org/wiki/Mount_Desert,_Maine",1166208712,C
Northeast,New England,Maine,1385340.0,"Mount Vernon, Maine","https://en.wikipedia.org/wiki/Mount_Vernon,_Maine",1166208782,C
Northeast,New England,Maine,1385340.0,"Naples, Maine","https://en.wikipedia.org/wiki/Naples,_Maine",1166208902,C
Northeast,New England,Maine,1385340.0,"Nashville Plantation, Maine","https://en.wikipedia.org/wiki/Nashville_Plantation,_Maine",1174511604,Start
Northeast,New England,Maine,1385340.0,"New Canada, Maine","https://en.wikipedia.org/wiki/New_Canada,_Maine",1172710727,Start
Northeast,New England,Maine,1385340.0,"New Gloucester, Maine","https://en.wikipedia.org/wiki/New_Gloucester,_Maine",1166209098,C
Northeast,New England,Maine,1385340.0,"New Limerick, Maine","https://en.wikipedia.org/wiki/New_Limerick,_Maine",1166209205,Start
Northeast,New England,Maine,1385340.0,"New Portland, Maine","https://en.wikipedia.org/wiki/New_Portland,_Maine",1166209298,C
Northeast,New England,Maine,1385340.0,"New Sharon, Maine","https://en.wikipedia.org/wiki/New_Sharon,_Maine",1166636225,C
Northeast,New England,Maine,1385340.0,"New Sweden, Maine","https://en.wikipedia.org/wiki/New_Sweden,_Maine",1166209341,C
Northeast,New England,Maine,1385340.0,"New Vineyard, Maine","https://en.wikipedia.org/wiki/New_Vineyard,_Maine",1166209346,Start
Northeast,New England,Maine,1385340.0,"Newburgh, Maine","https://en.wikipedia.org/wiki/Newburgh,_Maine",1166209440,Start
Northeast,New England,Maine,1385340.0,"Newcastle, Maine","https://en.wikipedia.org/wiki/Newcastle,_Maine",1168422298,C
Northeast,New England,Maine,1385340.0,"Newfield, Maine","https://en.wikipedia.org/wiki/Newfield,_Maine",1166209495,C
Northeast,New England,Maine,1385340.0,"Newport, Maine","https://en.wikipedia.org/wiki/Newport,_Maine",1164687526,GA
Northeast,New England,Maine,1385340.0,"Newry, Maine","https://en.wikipedia.org/wiki/Newry,_Maine",1166209554,C
Northeast,New England,Maine,1385340.0,"Nobleboro, Maine","https://en.wikipedia.org/wiki/Nobleboro,_Maine",1157526650,C
Northeast,New England,Maine,1385340.0,"Norridgewock, Maine","https://en.wikipedia.org/wiki/Norridgewock,_Maine",1157118349,C
Northeast,New England,Maine,1385340.0,"North Berwick, Maine","https://en.wikipedia.org/wiki/North_Berwick,_Maine",1159751253,C
Northeast,New England,Maine,1385340.0,"North Haven, Maine","https://en.wikipedia.org/wiki/North_Haven,_Maine",1158969812,GA
Northeast,New England,Maine,1385340.0,"North Yarmouth, Maine","https://en.wikipedia.org/wiki/North_Yarmouth,_Maine",1177193226,C
Northeast,New England,Maine,1385340.0,"Northfield, Maine","https://en.wikipedia.org/wiki/Northfield,_Maine",1166209815,Start
Northeast,New England,Maine,1385340.0,"Northport, Maine","https://en.wikipedia.org/wiki/Northport,_Maine",1166209842,GA
Northeast,New England,Maine,1385340.0,"Norway, Maine","https://en.wikipedia.org/wiki/Norway,_Maine",1179472370,GA
Northeast,New England,Maine,1385340.0,"Oakfield, Maine","https://en.wikipedia.org/wiki/Oakfield,_Maine",1166209999,Start
Northeast,New England,Maine,1385340.0,"Oakland, Maine","https://en.wikipedia.org/wiki/Oakland,_Maine",1166210018,C
Northeast,New England,Maine,1385340.0,"Ogunquit, Maine","https://en.wikipedia.org/wiki/Ogunquit,_Maine",1177239007,C
Northeast,New England,Maine,1385340.0,"Old Orchard Beach, Maine","https://en.wikipedia.org/wiki/Old_Orchard_Beach,_Maine",1167416208,C
Northeast,New England,Maine,1385340.0,"Old Town, Maine","https://en.wikipedia.org/wiki/Old_Town,_Maine",1175660131,C
Northeast,New England,Maine,1385340.0,"Orient, Maine","https://en.wikipedia.org/wiki/Orient,_Maine",1166210607,Start
Northeast,New England,Maine,1385340.0,"Orland, Maine","https://en.wikipedia.org/wiki/Orland,_Maine",1166210643,Start
Northeast,New England,Maine,1385340.0,"Orono, Maine","https://en.wikipedia.org/wiki/Orono,_Maine",1156302270,C
Northeast,New England,Maine,1385340.0,"Orrington, Maine","https://en.wikipedia.org/wiki/Orrington,_Maine",1166210676,C
Northeast,New England,Maine,1385340.0,"Osborn, Maine","https://en.wikipedia.org/wiki/Osborn,_Maine",1166210705,Start
Northeast,New England,Maine,1385340.0,"Otis, Maine","https://en.wikipedia.org/wiki/Otis,_Maine",1166210757,Start
Northeast,New England,Maine,1385340.0,"Otisfield, Maine","https://en.wikipedia.org/wiki/Otisfield,_Maine",1174511818,C
Northeast,New England,Maine,1385340.0,"Owls Head, Maine","https://en.wikipedia.org/wiki/Owls_Head,_Maine",1166210805,C
Northeast,New England,Maine,1385340.0,"Oxford, Maine","https://en.wikipedia.org/wiki/Oxford,_Maine",1159435066,C
Northeast,New England,Maine,1385340.0,"Palermo, Maine","https://en.wikipedia.org/wiki/Palermo,_Maine",1169601520,C
Northeast,New England,Maine,1385340.0,"Palmyra, Maine","https://en.wikipedia.org/wiki/Palmyra,_Maine",1166210883,Start
Northeast,New England,Maine,1385340.0,"Paris, Maine","https://en.wikipedia.org/wiki/Paris,_Maine",1177386730,C
Northeast,New England,Maine,1385340.0,"Parkman, Maine","https://en.wikipedia.org/wiki/Parkman,_Maine",1166210967,C
Northeast,New England,Maine,1385340.0,"Parsonsfield, Maine","https://en.wikipedia.org/wiki/Parsonsfield,_Maine",1174511862,C
Northeast,New England,Maine,1385340.0,"Passadumkeag, Maine","https://en.wikipedia.org/wiki/Passadumkeag,_Maine",1166210998,C
Northeast,New England,Maine,1385340.0,"Patten, Maine","https://en.wikipedia.org/wiki/Patten,_Maine",1166211016,C
Northeast,New England,Maine,1385340.0,"Pembroke, Maine","https://en.wikipedia.org/wiki/Pembroke,_Maine",1166211130,C
Northeast,New England,Maine,1385340.0,"Penobscot, Maine","https://en.wikipedia.org/wiki/Penobscot,_Maine",1166211155,Start
Northeast,New England,Maine,1385340.0,"Perham, Maine","https://en.wikipedia.org/wiki/Perham,_Maine",1114982458,Start
Northeast,New England,Maine,1385340.0,"Perry, Maine","https://en.wikipedia.org/wiki/Perry,_Maine",1166211184,C
Northeast,New England,Maine,1385340.0,"Peru, Maine","https://en.wikipedia.org/wiki/Peru,_Maine",1166211213,C
Northeast,New England,Maine,1385340.0,"Phillips, Maine","https://en.wikipedia.org/wiki/Phillips,_Maine",1166211252,C
Northeast,New England,Maine,1385340.0,"Phippsburg, Maine","https://en.wikipedia.org/wiki/Phippsburg,_Maine",1166211266,C
Northeast,New England,Maine,1385340.0,"Pittsfield, Maine","https://en.wikipedia.org/wiki/Pittsfield,_Maine",1157123961,C
Northeast,New England,Maine,1385340.0,"Pittston, Maine","https://en.wikipedia.org/wiki/Pittston,_Maine",1166229013,C
Northeast,New England,Maine,1385340.0,"Pleasant Ridge Plantation, Maine","https://en.wikipedia.org/wiki/Pleasant_Ridge_Plantation,_Maine",1154903805,Start
Northeast,New England,Maine,1385340.0,"Plymouth, Maine","https://en.wikipedia.org/wiki/Plymouth,_Maine",1175362256,Start
Northeast,New England,Maine,1385340.0,"Poland, Maine","https://en.wikipedia.org/wiki/Poland,_Maine",1166229160,GA
Northeast,New England,Maine,1385340.0,"Portage Lake, Maine","https://en.wikipedia.org/wiki/Portage_Lake,_Maine",1166229259,C
Northeast,New England,Maine,1385340.0,"Porter, Maine","https://en.wikipedia.org/wiki/Porter,_Maine",1166229274,C
Northeast,New England,Maine,1385340.0,"Portland, Maine","https://en.wikipedia.org/wiki/Portland,_Maine",1177949498,B
Northeast,New England,Maine,1385340.0,"Pownal, Maine","https://en.wikipedia.org/wiki/Pownal,_Maine",1174511885,C
Northeast,New England,Maine,1385340.0,"Presque Isle, Maine","https://en.wikipedia.org/wiki/Presque_Isle,_Maine",1174313212,C
Northeast,New England,Maine,1385340.0,"Princeton, Maine","https://en.wikipedia.org/wiki/Princeton,_Maine",1166229430,Start
Northeast,New England,Maine,1385340.0,"Prospect, Maine","https://en.wikipedia.org/wiki/Prospect,_Maine",1166229461,C
Northeast,New England,Maine,1385340.0,"Randolph, Maine","https://en.wikipedia.org/wiki/Randolph,_Maine",1165232083,GA
Northeast,New England,Maine,1385340.0,"Rangeley, Maine","https://en.wikipedia.org/wiki/Rangeley,_Maine",1179546303,GA
Northeast,New England,Maine,1385340.0,"Rangeley Plantation, Maine","https://en.wikipedia.org/wiki/Rangeley_Plantation,_Maine",1158396206,Start
Northeast,New England,Maine,1385340.0,"Raymond, Maine","https://en.wikipedia.org/wiki/Raymond,_Maine",1166229632,C
Northeast,New England,Maine,1385340.0,"Readfield, Maine","https://en.wikipedia.org/wiki/Readfield,_Maine",1166229650,C
Northeast,New England,Maine,1385340.0,"Reed Plantation, Maine","https://en.wikipedia.org/wiki/Reed_Plantation,_Maine",1174511919,Start
Northeast,New England,Maine,1385340.0,"Richmond, Maine","https://en.wikipedia.org/wiki/Richmond,_Maine",1166229841,C
Northeast,New England,Maine,1385340.0,"Ripley, Maine","https://en.wikipedia.org/wiki/Ripley,_Maine",1166229971,Start
Northeast,New England,Maine,1385340.0,"Robbinston, Maine","https://en.wikipedia.org/wiki/Robbinston,_Maine",1166230069,C
Northeast,New England,Maine,1385340.0,"Rockland, Maine","https://en.wikipedia.org/wiki/Rockland,_Maine",1177872063,GA
Northeast,New England,Maine,1385340.0,"Rockport, Maine","https://en.wikipedia.org/wiki/Rockport,_Maine",1167548155,C
Northeast,New England,Maine,1385340.0,"Rome, Maine","https://en.wikipedia.org/wiki/Rome,_Maine",1166230239,C
Northeast,New England,Maine,1385340.0,"Roque Bluffs, Maine","https://en.wikipedia.org/wiki/Roque_Bluffs,_Maine",1166230262,Start
Northeast,New England,Maine,1385340.0,"Roxbury, Maine","https://en.wikipedia.org/wiki/Roxbury,_Maine",1166230343,C
Northeast,New England,Maine,1385340.0,"Rumford, Maine","https://en.wikipedia.org/wiki/Rumford,_Maine",1172512374,C
Northeast,New England,Maine,1385340.0,"Sabattus, Maine","https://en.wikipedia.org/wiki/Sabattus,_Maine",1166230548,C
Northeast,New England,Maine,1385340.0,"Saco, Maine","https://en.wikipedia.org/wiki/Saco,_Maine",1176982087,GA
Northeast,New England,Maine,1385340.0,"Saint John Plantation, Maine","https://en.wikipedia.org/wiki/Saint_John_Plantation,_Maine",1174511931,Start
Northeast,New England,Maine,1385340.0,"Sandy River Plantation, Maine","https://en.wikipedia.org/wiki/Sandy_River_Plantation,_Maine",1174511952,Start
Northeast,New England,Maine,1385340.0,"Sanford, Maine","https://en.wikipedia.org/wiki/Sanford,_Maine",1165900843,C
Northeast,New England,Maine,1385340.0,"Sangerville, Maine","https://en.wikipedia.org/wiki/Sangerville,_Maine",1176911643,C
Northeast,New England,Maine,1385340.0,"Scarborough, Maine","https://en.wikipedia.org/wiki/Scarborough,_Maine",1171535857,C
Northeast,New England,Maine,1385340.0,"Searsmont, Maine","https://en.wikipedia.org/wiki/Searsmont,_Maine",1166230904,C
Northeast,New England,Maine,1385340.0,"Searsport, Maine","https://en.wikipedia.org/wiki/Searsport,_Maine",1177197627,GA
Northeast,New England,Maine,1385340.0,"Sebago, Maine","https://en.wikipedia.org/wiki/Sebago,_Maine",1160695870,C
Northeast,New England,Maine,1385340.0,"Sebec, Maine","https://en.wikipedia.org/wiki/Sebec,_Maine",1166230912,Start
Northeast,New England,Maine,1385340.0,"Seboeis Plantation, Maine","https://en.wikipedia.org/wiki/Seboeis_Plantation,_Maine",1156217550,Start
Northeast,New England,Maine,1385340.0,"Sedgwick, Maine","https://en.wikipedia.org/wiki/Sedgwick,_Maine",1166230934,C
