regional_division,state,population,article_title,revision_id,article_quality
New England,Maine,1385340.0,"Webster Plantation, Maine",1156217256,Start
New England,Maine,1385340.0,"Weld, Maine",1166332985,GA
New England,Maine,1385340.0,"Wellington, Maine",1166333001,Start
New England,Maine,1385340.0,"Wells, Maine",1170560725,C
New England,Maine,1385340.0,"Wesley, Maine",1166333046,Start
New England,Maine,1385340.0,"West Bath, Maine",1166333056,C
New England,Maine,1385340.0,"Westbrook, Maine",1175133681,C
New England,Maine,1385340.0,"West Forks, Maine",1174512169,Start
New England,Maine,1385340.0,"West Gardiner, Maine",1166333083,Start
New England,Maine,1385340.0,"West Paris, Maine",1174325605,GA
New England,Maine,1385340.0,"Westfield, Maine",1166333252,Start
New England,Maine,1385340.0,"Westmanland, Maine",1166333287,C
New England,Maine,1385340.0,"Weston, Maine",1166333331,Start
New England,Maine,1385340.0,"Westport Island, Maine",1175815751,C
New England,Maine,1385340.0,"Whitefield, Maine",1169915427,C
New England,Maine,1385340.0,"Whiting, Maine",1166333603,Start
New England,Maine,1385340.0,"Whitneyville, Maine",1166333617,Start
New England,Maine,1385340.0,"Willimantic, Maine",1166333724,Start
New England,Maine,1385340.0,"Wilton, Maine",1158419879,C
New England,Maine,1385340.0,"Windham, Maine",1166333915,C
New England,Maine,1385340.0,"Windsor, Maine",1166333944,C
New England,Maine,1385340.0,"Winn, Maine",1166334099,Start
New England,Maine,1385340.0,"Winslow, Maine",1165389325,C
New England,Maine,1385340.0,"Winter Harbor, Maine",1166334133,C
New England,Maine,1385340.0,"Winterport, Maine",1157197296,C
New England,Maine,1385340.0,"Winterville Plantation, Maine",1174512194,Start
New England,Maine,1385340.0,"Winthrop, Maine",1178048308,GA
New England,Maine,1385340.0,"Wiscasset, Maine",1178602672,GA
New England,Maine,1385340.0,"Woodland, Aroostook County, Maine",1166334269,Start
New England,Maine,1385340.0,"Woodstock, Maine",1166334366,C
New England,Maine,1385340.0,"Woodville, Maine",1166334406,Start
New England,Maine,1385340.0,"Woolwich, Maine",1157812427,C
New England,Maine,1385340.0,"Yarmouth, Maine",1178822303,GA
New England,Maine,1385340.0,"York, Maine",1178874659,C
New England,Massachusetts,6981974.0,"Abington, Massachusetts",1175616287,GA
New England,Massachusetts,6981974.0,"Acton, Massachusetts",1177519351,B
New England,Massachusetts,6981974.0,"Acushnet, Massachusetts",1170177008,GA
New England,Massachusetts,6981974.0,"Adams, Massachusetts",1178848417,C
New England,Massachusetts,6981974.0,"Agawam, Massachusetts",1177553977,GA
New England,Massachusetts,6981974.0,"Alford, Massachusetts",1174667365,C
New England,Massachusetts,6981974.0,"Amesbury, Massachusetts",1177519083,GA
New England,Massachusetts,6981974.0,"Amherst, Massachusetts",1179882687,GA
New England,Massachusetts,6981974.0,"Andover, Massachusetts",1178452589,B
New England,Massachusetts,6981974.0,"Aquinnah, Massachusetts",1173995408,GA
New England,Massachusetts,6981974.0,"Arlington, Massachusetts",1178976700,GA
New England,Massachusetts,6981974.0,"Ashburnham, Massachusetts",1174050402,C
New England,Massachusetts,6981974.0,"Ashby, Massachusetts",1166014576,GA
New England,Massachusetts,6981974.0,"Ashfield, Massachusetts",1177523033,GA
New England,Massachusetts,6981974.0,"Ashland, Massachusetts",1166014628,B
New England,Massachusetts,6981974.0,"Athol, Massachusetts",1178770575,B
New England,Massachusetts,6981974.0,"Attleboro, Massachusetts",1170842751,C
New England,Massachusetts,6981974.0,"Auburn, Massachusetts",1166014736,C
New England,Massachusetts,6981974.0,"Avon, Massachusetts",1177697890,GA
New England,Massachusetts,6981974.0,"Ayer, Massachusetts",1166014885,C
New England,Massachusetts,6981974.0,"Barnstable, Massachusetts",1176700490,B
New England,Massachusetts,6981974.0,"Barre, Massachusetts",1171266375,C
New England,Massachusetts,6981974.0,"Becket, Massachusetts",1161186388,C
New England,Massachusetts,6981974.0,"Bedford, Massachusetts",1178361349,C
New England,Massachusetts,6981974.0,"Belchertown, Massachusetts",1180191930,C
New England,Massachusetts,6981974.0,"Bellingham, Massachusetts",1178942283,C
New England,Massachusetts,6981974.0,"Belmont, Massachusetts",1178438202,C
New England,Massachusetts,6981974.0,"Berkley, Massachusetts",1175886218,C
New England,Massachusetts,6981974.0,"Berlin, Massachusetts",1176302882,C
New England,Massachusetts,6981974.0,"Bernardston, Massachusetts",1179513271,C
New England,Massachusetts,6981974.0,"Beverly, Massachusetts",1179124550,B
New England,Massachusetts,6981974.0,"Billerica, Massachusetts",1176096367,C
New England,Massachusetts,6981974.0,"Blackstone, Massachusetts",1174197753,C
New England,Massachusetts,6981974.0,"Blandford, Massachusetts",1174669877,FA
New England,Massachusetts,6981974.0,"Bolton, Massachusetts",1178269149,C
New England,Massachusetts,6981974.0,Boston,1180249340,GA
New England,Massachusetts,6981974.0,"Bourne, Massachusetts",1166016045,B
New England,Massachusetts,6981974.0,"Boxborough, Massachusetts",1166016086,GA
New England,Massachusetts,6981974.0,"Boxford, Massachusetts",1178326467,C
New England,Massachusetts,6981974.0,"Boylston, Massachusetts",1166016104,C
New England,Massachusetts,6981974.0,"Braintree, Massachusetts",1179549875,GA
New England,Massachusetts,6981974.0,"Brewster, Massachusetts",1176828865,GA
New England,Massachusetts,6981974.0,"Bridgewater, Massachusetts",1162287962,GA
New England,Massachusetts,6981974.0,"Brimfield, Massachusetts",1166016334,C
New England,Massachusetts,6981974.0,"Brockton, Massachusetts",1176116481,C
New England,Massachusetts,6981974.0,"Brookfield, Massachusetts",1167962594,C
New England,Massachusetts,6981974.0,"Brookline, Massachusetts",1179982769,B
New England,Massachusetts,6981974.0,"Buckland, Massachusetts",1166016658,C
New England,Massachusetts,6981974.0,"Burlington, Massachusetts",1161182160,C
New England,Massachusetts,6981974.0,"Cambridge, Massachusetts",1179541924,B
New England,Massachusetts,6981974.0,"Canton, Massachusetts",1178950135,C
New England,Massachusetts,6981974.0,"Carlisle, Massachusetts",1166017279,C
New England,Massachusetts,6981974.0,"Carver, Massachusetts",1166017373,C
New England,Massachusetts,6981974.0,"Charlemont, Massachusetts",1174673247,C
New England,Massachusetts,6981974.0,"Charlton, Massachusetts",1179186719,C
New England,Massachusetts,6981974.0,"Chatham, Massachusetts",1175544072,C
New England,Massachusetts,6981974.0,"Chelmsford, Massachusetts",1178923444,GA
New England,Massachusetts,6981974.0,"Chelsea, Massachusetts",1180050232,C
New England,Massachusetts,6981974.0,"Cheshire, Massachusetts",1166017775,C
New England,Massachusetts,6981974.0,"Chester, Massachusetts",1174673505,C
New England,Massachusetts,6981974.0,"Chesterfield, Massachusetts",1174673519,C
New England,Massachusetts,6981974.0,"Chicopee, Massachusetts",1172669651,C
New England,Massachusetts,6981974.0,"Chilmark, Massachusetts",1178675089,C
New England,Massachusetts,6981974.0,"Clarksburg, Massachusetts",1174673937,C
New England,Massachusetts,6981974.0,"Clinton, Massachusetts",1167102310,C
New England,Massachusetts,6981974.0,"Cohasset, Massachusetts",1169358992,GA
New England,Massachusetts,6981974.0,"Colrain, Massachusetts",1174674581,C
New England,Massachusetts,6981974.0,"Concord, Massachusetts",1175683666,GA
New England,Massachusetts,6981974.0,"Conway, Massachusetts",1175485812,C
New England,Massachusetts,6981974.0,"Cummington, Massachusetts",1174676598,C
New England,Massachusetts,6981974.0,"Dalton, Massachusetts",1132494463,C
New England,Massachusetts,6981974.0,"Danvers, Massachusetts",1170938718,C
New England,Massachusetts,6981974.0,"Dartmouth, Massachusetts",1172987370,GA
New England,Massachusetts,6981974.0,"Dedham, Massachusetts",1178789607,GA
New England,Massachusetts,6981974.0,"Deerfield, Massachusetts",1177414099,GA
New England,Massachusetts,6981974.0,"Dennis, Massachusetts",1170996326,FA
New England,Massachusetts,6981974.0,"Dighton, Massachusetts",1169350309,GA
New England,Massachusetts,6981974.0,"Douglas, Massachusetts",1166067028,GA
New England,Massachusetts,6981974.0,"Dover, Massachusetts",1177286983,GA
New England,Massachusetts,6981974.0,"Dracut, Massachusetts",1161182691,C
New England,Massachusetts,6981974.0,"Dudley, Massachusetts",1166067098,C
New England,Massachusetts,6981974.0,"Dunstable, Massachusetts",1166067147,C
New England,Massachusetts,6981974.0,"Duxbury, Massachusetts",1175561044,C
New England,Massachusetts,6981974.0,"East Bridgewater, Massachusetts",1140222341,C
New England,Massachusetts,6981974.0,"East Brookfield, Massachusetts",1166067224,C
New England,Massachusetts,6981974.0,"East Longmeadow, Massachusetts",1179192848,C
New England,Massachusetts,6981974.0,"Eastham, Massachusetts",1166508337,C
New England,Massachusetts,6981974.0,"Easthampton, Massachusetts",1167233752,C
New England,Massachusetts,6981974.0,"Easton, Massachusetts",1178070516,C
New England,Massachusetts,6981974.0,"Edgartown, Massachusetts",1180115464,C
New England,Massachusetts,6981974.0,"Egremont, Massachusetts",1166067515,C
New England,Massachusetts,6981974.0,"Erving, Massachusetts",1176918417,C
New England,Massachusetts,6981974.0,"Essex, Massachusetts",1180220196,C
New England,Massachusetts,6981974.0,"Everett, Massachusetts",1178882062,C
New England,Massachusetts,6981974.0,"Fairhaven, Massachusetts",1169442815,C
New England,Massachusetts,6981974.0,"Fall River, Massachusetts",1179277288,B
New England,Massachusetts,6981974.0,"Falmouth, Massachusetts",1177783028,C
New England,Massachusetts,6981974.0,"Fitchburg, Massachusetts",1178284864,B
New England,Massachusetts,6981974.0,"Florida, Massachusetts",1174683020,C
New England,Massachusetts,6981974.0,"Foxborough, Massachusetts",1176063097,C
New England,Massachusetts,6981974.0,"Framingham, Massachusetts",1178729348,B
New England,Massachusetts,6981974.0,"Franklin, Massachusetts",1179883244,C
New England,Massachusetts,6981974.0,"Freetown, Massachusetts",1179452951,B
New England,Massachusetts,6981974.0,"Gardner, Massachusetts",1169330645,C
New England,Massachusetts,6981974.0,"Georgetown, Massachusetts",1166673816,C
New England,Massachusetts,6981974.0,"Gill, Massachusetts",1178974129,C
New England,Massachusetts,6981974.0,"Gloucester, Massachusetts",1179710244,B
New England,Massachusetts,6981974.0,"Goshen, Massachusetts",1166069613,C
New England,Massachusetts,6981974.0,"Gosnold, Massachusetts",1166069631,C
New England,Massachusetts,6981974.0,"Grafton, Massachusetts",1178800086,C
New England,Massachusetts,6981974.0,"Granby, Massachusetts",1172717547,C
New England,Massachusetts,6981974.0,"Granville, Massachusetts",1177741358,GA
New England,Massachusetts,6981974.0,"Great Barrington, Massachusetts",1169352708,B
New England,Massachusetts,6981974.0,"Greenfield, Massachusetts",1179888261,C
New England,Massachusetts,6981974.0,"Groton, Massachusetts",1166180134,C
New England,Massachusetts,6981974.0,"Groveland, Massachusetts",1170251512,C
New England,Massachusetts,6981974.0,"Hadley, Massachusetts",1174443299,GA
New England,Massachusetts,6981974.0,"Halifax, Massachusetts",1171021618,C
New England,Massachusetts,6981974.0,"Hamilton, Massachusetts",1179715406,C
New England,Massachusetts,6981974.0,"Hampden, Massachusetts",1166180371,C
New England,Massachusetts,6981974.0,"Hancock, Massachusetts",1166180407,C
New England,Massachusetts,6981974.0,"Hanover, Massachusetts",1168800169,C
New England,Massachusetts,6981974.0,"Hanson, Massachusetts",1166180455,C
New England,Massachusetts,6981974.0,"Hardwick, Massachusetts",1166180476,C
New England,Massachusetts,6981974.0,"Harvard, Massachusetts",1178473616,B
New England,Massachusetts,6981974.0,"Harwich, Massachusetts",1176117284,C
New England,Massachusetts,6981974.0,"Hatfield, Massachusetts",1166180700,C
New England,Massachusetts,6981974.0,"Haverhill, Massachusetts",1178516564,C
New England,Massachusetts,6981974.0,"Hawley, Massachusetts",1174707560,C
New England,Massachusetts,6981974.0,"Heath, Massachusetts",1166180805,C
New England,Massachusetts,6981974.0,"Hingham, Massachusetts",1178863447,C
New England,Massachusetts,6981974.0,"Hinsdale, Massachusetts",1166181113,C
New England,Massachusetts,6981974.0,"Holbrook, Massachusetts",1169799205,C
New England,Massachusetts,6981974.0,"Holden, Massachusetts",1166181192,C
New England,Massachusetts,6981974.0,"Holland, Massachusetts",1166181223,C
New England,Massachusetts,6981974.0,"Holliston, Massachusetts",1174795329,C
New England,Massachusetts,6981974.0,"Holyoke, Massachusetts",1180109781,GA
New England,Massachusetts,6981974.0,"Hopedale, Massachusetts",1166181369,GA
New England,Massachusetts,6981974.0,"Hopkinton, Massachusetts",1179392250,C
New England,Massachusetts,6981974.0,"Hubbardston, Massachusetts",1166181474,C
New England,Massachusetts,6981974.0,"Hudson, Massachusetts",1175693899,B
New England,Massachusetts,6981974.0,"Hull, Massachusetts",1172852301,C
New England,Massachusetts,6981974.0,"Huntington, Massachusetts",1166181562,GA
New England,Massachusetts,6981974.0,"Ipswich, Massachusetts",1161181616,C
New England,Massachusetts,6981974.0,"Kingston, Massachusetts",1176263428,C
New England,Massachusetts,6981974.0,"Lakeville, Massachusetts",1180014890,GA
New England,Massachusetts,6981974.0,"Lancaster, Massachusetts",1170887830,C
New England,Massachusetts,6981974.0,"Lanesborough, Massachusetts",1166205523,C
New England,Massachusetts,6981974.0,"Lawrence, Massachusetts",1179792716,B
New England,Massachusetts,6981974.0,"Lee, Massachusetts",1166205704,C
New England,Massachusetts,6981974.0,"Leicester, Massachusetts",1174115507,C
New England,Massachusetts,6981974.0,"Lenox, Massachusetts",1169766619,C
New England,Massachusetts,6981974.0,"Leominster, Massachusetts",1179894514,GA
New England,Massachusetts,6981974.0,"Leverett, Massachusetts",1173863328,C
New England,Massachusetts,6981974.0,"Lexington, Massachusetts",1176135157,C
New England,Massachusetts,6981974.0,"Leyden, Massachusetts",1179513284,C
New England,Massachusetts,6981974.0,"Lincoln, Massachusetts",1177849382,C
New England,Massachusetts,6981974.0,"Littleton, Massachusetts",1173882967,FA
New England,Massachusetts,6981974.0,"Longmeadow, Massachusetts",1174803009,C
New England,Massachusetts,6981974.0,"Lowell, Massachusetts",1179259972,B
New England,Massachusetts,6981974.0,"Ludlow, Massachusetts",1174519738,C
New England,Massachusetts,6981974.0,"Lunenburg, Massachusetts",1170037168,C
New England,Massachusetts,6981974.0,"Lynn, Massachusetts",1178793327,B
New England,Massachusetts,6981974.0,"Lynnfield, Massachusetts",1179431376,C
New England,Massachusetts,6981974.0,"Malden, Massachusetts",1176705942,B
New England,Massachusetts,6981974.0,"Manchester-by-the-Sea, Massachusetts",1177992255,C
New England,Massachusetts,6981974.0,"Mansfield, Massachusetts",1177597155,GA
New England,Massachusetts,6981974.0,"Marblehead, Massachusetts",1178380718,B
New England,Massachusetts,6981974.0,"Marion, Massachusetts",1170177631,C
New England,Massachusetts,6981974.0,"Marlborough, Massachusetts",1176958034,C
New England,Massachusetts,6981974.0,"Marshfield, Massachusetts",1161181602,C
New England,Massachusetts,6981974.0,"Mashpee, Massachusetts",1174054690,B
New England,Massachusetts,6981974.0,"Mattapoisett, Massachusetts",1093501520,Stub
New England,Massachusetts,6981974.0,"Maynard, Massachusetts",1170941857,FA
New England,Massachusetts,6981974.0,"Medfield, Massachusetts",1177077153,GA
New England,Massachusetts,6981974.0,"Medford, Massachusetts",1180099164,GA
New England,Massachusetts,6981974.0,"Medway, Massachusetts",1179094331,C
New England,Massachusetts,6981974.0,"Melrose, Massachusetts",1179343419,C
New England,Massachusetts,6981974.0,"Mendon, Massachusetts",1166207493,GA
New England,Massachusetts,6981974.0,"Merrimac, Massachusetts",1174201489,C
New England,Massachusetts,6981974.0,"Methuen, Massachusetts",1171227261,C
New England,Massachusetts,6981974.0,"Middleborough, Massachusetts",1174098917,C
New England,Massachusetts,6981974.0,"Middlefield, Massachusetts",1177339415,C
New England,Massachusetts,6981974.0,"Middleton, Massachusetts",1175889829,C
New England,Massachusetts,6981974.0,"Milford, Massachusetts",1177584140,C
New England,Massachusetts,6981974.0,"Millbury, Massachusetts",1177334019,C
New England,Massachusetts,6981974.0,"Millis, Massachusetts",1177313852,GA
New England,Massachusetts,6981974.0,"Millville, Massachusetts",1174769567,C
New England,Massachusetts,6981974.0,"Milton, Massachusetts",1179979047,B
New England,Massachusetts,6981974.0,"Monroe, Massachusetts",1172908895,C
New England,Massachusetts,6981974.0,"Monson, Massachusetts",1166804174,C
New England,Massachusetts,6981974.0,"Montague, Massachusetts",1166219749,C
New England,Massachusetts,6981974.0,"Monterey, Massachusetts",1166208264,C
New England,Massachusetts,6981974.0,"Montgomery, Massachusetts",1166208343,C
New England,Massachusetts,6981974.0,"Mount Washington, Massachusetts",1170061058,C
New England,Massachusetts,6981974.0,"Nahant, Massachusetts",1178957917,GA
New England,Massachusetts,6981974.0,Nantucket,1174693890,C
New England,Massachusetts,6981974.0,"Natick, Massachusetts",1178781669,B
New England,Massachusetts,6981974.0,"Needham, Massachusetts",1176826031,B
New England,Massachusetts,6981974.0,"New Ashford, Massachusetts",1166209011,GA
New England,Massachusetts,6981974.0,"New Bedford, Massachusetts",1178957257,B
New England,Massachusetts,6981974.0,"New Braintree, Massachusetts",1166209017,C
New England,Massachusetts,6981974.0,"New Marlborough, Massachusetts",1166209264,C
New England,Massachusetts,6981974.0,"New Salem, Massachusetts",1174054982,C
New England,Massachusetts,6981974.0,"Newbury, Massachusetts",1170766799,C
New England,Massachusetts,6981974.0,"Newburyport, Massachusetts",1172837565,B
